item_id,order_id,product_id,quantity,unit_price,discount_percent
I0002166,O000736,P0053,5,80413.17,23.76
I0002167,O000736,P0298,5,19994.96,31.87
I0002168,O000736,P0447,2,2905.92,45.01
I0002169,O000737,P0436,1,1889.74,39.28
I0002170,O000737,P0329,3,18892.66,2.28
I0002171,O000738,P0029,4,35956.27,0.34
I0002172,O000738,P0130,-1,9382.53,28.06
I0002173,O000738,P0499,4,613.14,38.13
I0002174,O000738,P0210,4,2033.17,29.65
I0002175,O000738,P0363,3,29752.78,40.81
I0002176,O000739,P0075,3,114133.02,9.96
I0002177,O000739,P0184,5,10568.88,28.25
I0002178,O000740,P0409,5,1295.54,10.29
I0002179,O000740,P0034,3,40487.59,8.96
I0002180,O000741,P0412,3,2201.51,31.04
I0002181,O000742,P0022,3,115679.6,43.73
I0002182,O000742,P0281,3,16666.02,12.87
I0002183,O000743,P0445,2,1019.45,12.92
I0002184,O000743,P0014,5,148285.51,44.05
I0002185,O000743,P0280,4,18341.24,33.8
I0002186,O000743,P0160,5,5767.87,29.67
I0002187,O000743,P0175,5,1426.81,23.85
I0002188,O000744,P0071,2,94942.89,49.89
I0002189,O000745,P0489,3,1274.16,17.39
I0002190,O000745,P0276,3,2866.9,18.53
I0002191,O000745,P0231,4,4661.54,38.89
I0002192,O000745,P0325,1,24663.48,13.91
I0002193,O000746,P0398,3,2710.12,10.2
I0002194,O000746,P0003,4,80110.81,17.81
I0002195,O000747,P0216,4,5427.07,28.68
I0002196,O000747,P0285,2,25681.15,18.02
I0002197,O000747,P0405,3,1309.01,19.83
I0002198,O000747,P0284,2,9273.6,27.1
I0002199,O000747,P0002,3,97955.67,44.51
I0002200,O000748,P0127,3,3425.88,32.8
I0002201,O000748,P0325,1,32153.09,35.71
I0002202,O000748,P0261,4,26109.55,40.05
I0002203,O000748,P0041,4,116810.04,1.4
I0002204,O000749,P0466,5,2250.95,40.24
I0002205,O000749,P0060,1,52748.81,21.91
I0002206,O000749,P0083,3,35479.19,49.68
I0002207,O000749,P0115,3,134085.91,7.76
I0002208,O000750,P0177,4,6497.04,16.84
I0002209,O000750,P0283,2,6491.67,49.7
I0002210,O000750,P0402,5,1725.01,0.81
I0002211,O000750,P0160,3,7756.53,10.78
I0002212,O000751,P0229,4,8662.48,21.88
I0002213,O000751,P0059,4,111610.52,30.5
I0002214,O000751,P0255,3,16111.75,8.68
I0002215,O000751,P0264,3,13443.94,45.18
I0002216,O000752,P0425,3,1301.43,6.59
I0002217,O000752,P0197,2,1002.06,47.33
I0002218,O000753,P0476,1,490.72,40.72
I0002219,O000753,P0070,4,66708.48,44.15
I0002220,O000753,P0283,4,9001.85,41.58
I0002221,O000754,P0264,1,17076.72,11.37
I0002222,O000754,P0168,4,9390.03,31.45
I0002223,O000754,P0001,3,81914.62,8.99
I0002224,O000755,P0054,2,92007.95,31.36
I0002225,O000755,P0495,4,3821.07,39.72
I0002226,O000755,P0118,1,77875.16,2.36
I0002227,O000755,P0227,5,2708.64,11.79
I0002228,O000755,P0265,3,33855.29,40.37
I0002229,O000756,P0339,2,25831.35,29.39
I0002230,O000757,P0209,1,9738.0,24.61
I0002231,O000757,P0466,4,2352.14,27.88
I0002232,O000757,P0121,2,45932.09,14.46
I0002233,O000757,P0500,2,1757.69,33.96
I0002234,O000758,P0177,2,6076.3,15.1
I0002235,O000758,P0406,1,1902.03,24.95
I0002236,O000758,P0067,5,65087.47,13.55
I0002237,O000758,P0351,1,26988.26,18.71
I0002238,O000758,P0146,4,2408.27,3.57
I0002239,O000759,P0358,4,17997.5,47.38
I0002240,O000759,P0080,5,38360.95,13.4
I0002241,O000759,P0102,4,71084.5,39.74
I0002242,O000759,P0055,2,53413.16,0.88
I0002243,O000760,P0288,2,14752.55,3.57
I0002244,O000760,P0064,4,81429.22,15.89
I0002245,O000760,P0358,5,19844.24,23.16
I0002246,O000760,P0234,2,5562.92,31.12
I0002247,O000760,P0295,3,14770.71,2.14
I0002248,O000761,P0297,2,14822.34,32.74
I0002249,O000762,P0243,1,2021.57,47.49
I0002250,O000763,P0456,2,1391.62,26.79
I0002251,O000763,P0408,4,2611.02,38.18
I0002252,O000763,P0324,1,974.53,26.86
I0002253,O000763,P0404,4,2526.44,6.68
I0002254,O000763,P0162,1,3307.43,28.5
I0002255,O000764,P0138,4,10706.33,37.45
I0002256,O000764,P0292,1,7740.38,10.89
I0002257,O000764,P0116,2,121775.48,46.51
I0002258,O000764,P0277,2,5609.98,0.86
I0002259,O000765,P0144,4,4885.43,28.42
I0002260,O000765,P0027,1,27901.63,22.33
I0002261,O000765,P0079,4,138011.75,30.65
I0002262,O000766,P0457,2,974.76,1.05
I0002263,O000767,P0304,3,22156.64,43.65
I0002264,O000767,P0082,1,143062.91,40.48
I0002265,O000767,P0300,3,35150.5,11.75
I0002266,O000767,P0348,1,3438.77,8.09
I0002267,O000767,P0375,4,4667.91,33.0
I0002268,O000768,P0018,2,97754.14,27.79
I0002269,O000768,P0202,2,1244.67,44.65
I0002270,O000768,P0266,2,31004.58,45.01
I0002271,O000768,P0460,1,1571.15,44.16
I0002272,O000769,P0398,1,2135.76,33.19
I0002273,O000770,P0034,2,38716.67,42.81
I0002274,O000770,P0264,5,17519.38,38.21
I0002275,O000770,P0290,1,17673.98,24.65
I0002276,O000771,P0244,2,7180.85,23.35
I0002277,O000771,P0147,4,723.49,45.91
I0002278,O000771,P0029,1,40825.73,28.98
I0002279,O000772,P0053,4,85526.02,41.1
I0002280,O000772,P0295,5,10854.76,43.49
I0002281,O000773,P0468,3,2868.26,21.76
I0002282,O000773,P0267,1,9901.42,44.33
I0002283,O000773,P0031,5,52263.7,13.41
I0002284,O000774,P0117,5,31238.15,0.19
I0002285,O000774,P0135,5,3438.71,24.9
I0002286,O000774,P0314,5,34623.61,28.55
I0002287,O000774,P0235,4,5124.36,9.68
I0002288,O000774,P0229,5,8758.44,5.63
I0002289,O000775,P0134,3,4844.45,13.26
I0002290,O000775,P0472,-3,3595.6,33.14
I0002291,O000775,P0351,5,38607.63,16.33
I0002292,O000775,P0169,2,1937.39,1.57
I0002293,O000776,P0123,5,118119.44,12.63
I0002294,O000777,P0025,4,91513.88,27.55
I0002295,O000777,P0420,5,1111.59,41.67
I0002296,O000777,P0392,1,1577.74,43.27
I0002297,O000778,P0471,4,1938.06,38.93
I0002298,O000778,P0150,3,8602.63,48.41
I0002299,O000778,P0119,3,76882.32,13.05
I0002300,O000778,P0369,5,24048.57,27.07
I0002301,O000779,P0410,5,2014.5,32.14
I0002302,O000780,P0098,3,152170.05,6.58
I0002303,O000780,P0038,5,56185.63,13.71
I0002304,O000780,P0407,3,572.27,46.46
I0002305,O000781,P0311,3,33442.67,23.88
I0002306,O000781,P0359,3,31627.59,9.21
I0002307,O000781,P0474,2,823.02,11.8
I0002308,O000782,P0134,3,5133.22,16.28
I0002309,O000782,P0414,5,483.45,8.54
I0002310,O000782,P0461,2,2210.3,24.45
I0002311,O000782,P0333,1,9467.52,36.43
I0002312,O000783,P0030,1,58616.69,11.84
I0002313,O000784,P0398,3,2645.34,16.06
I0002314,O000784,P0024,3,34326.69,15.26
I0002315,O000784,P0185,3,1424.37,5.07
I0002316,O000784,P0145,1,8069.28,18.41
I0002317,O000784,P0073,1,140559.41,45.81
I0002318,O000785,P0473,4,1778.14,10.74
I0002319,O000785,P0097,2,92092.26,36.59
I0002320,O000785,P0260,3,7721.1,23.06
I0002321,O000786,P0048,3,146524.27,1.51
I0002322,O000787,P0434,5,3365.16,1.87
I0002323,O000787,P0224,4,12635.89,40.6
I0002324,O000787,P0217,5,1229.18,24.0
I0002325,O000787,P0307,4,11131.31,27.74
I0002326,O000787,P0043,2,106539.63,9.08
I0002327,O000788,P0415,5,3061.75,43.17
I0002328,O000788,P0242,3,8588.88,14.63
I0002329,O000788,P0396,4,3092.6,22.13
I0002330,O000788,P0497,4,2737.2,19.87
I0002331,O000789,P0141,4,12764.27,2.63
I0002332,O000789,P0386,5,4142.75,34.47
I0002333,O000789,P0326,1,27973.27,17.01
I0002334,O000789,P0181,2,7907.5,11.7
I0002335,O000790,P0134,2,4569.42,36.81
I0002336,O000790,P0497,5,2425.79,37.55
I0002337,O000790,P0208,5,4566.81,21.9
I0002338,O000791,P0274,1,12957.13,7.17
I0002339,O000791,P0071,4,78798.44,26.94
I0002340,O000791,P0136,1,3468.21,27.02
I0002341,O000791,P0012,5,62469.25,4.1
I0002342,O000791,P0084,1,102003.86,26.46
I0002343,O000792,P0246,5,7308.84,5.24
I0002344,O000792,P0344,2,26171.4,10.5
I0002345,O000793,P0460,1,1738.96,28.82
I0002346,O000793,P0185,1,1303.8,45.85
I0002347,O000793,P0070,5,63991.06,5.27
I0002348,O000793,P0431,4,2569.41,7.39
I0002349,O000793,P0229,4,7953.11,11.05
I0002350,O000794,P0198,3,11354.71,1.0
I0002351,O000795,P0449,4,3038.81,15.76
I0002352,O000795,P0359,1,27725.42,28.7
I0002353,O000795,P0269,5,3525.56,5.05
I0002354,O000795,P0249,5,7730.97,16.39
I0002355,O000795,P0008,2,60655.48,10.33
I0002356,O000796,P0244,2,6875.35,29.98
I0002357,O000797,P0087,3,92109.15,42.08
I0002358,O000797,P0079,4,140076.43,14.59
I0002359,O000797,P0038,2,54798.65,19.29
I0002360,O000797,P0091,4,123924.68,9.3
I0002361,O000797,P0085,3,65021.4,18.99
I0002362,O000798,P0493,4,1383.23,7.92
I0002363,O000798,P0210,5,2185.96,18.91
I0002364,O000798,P0487,1,1252.51,8.85
I0002365,O000798,P0038,1,52934.13,3.43
I0002366,O000799,P0027,3,27467.27,45.95
I0002367,O000799,P0101,4,136619.93,18.67
I0002368,O000800,P0207,2,9119.27,6.72
I0002369,O000800,P0294,5,15164.72,12.96
I0002370,O000800,P0455,3,2900.37,28.95
I0002371,O000801,P0329,3,25436.03,32.96
I0002372,O000801,P0252,5,38350.47,0.18
I0002373,O000801,P0417,2,3206.67,42.91
I0002374,O000801,P0234,5,7081.2,43.56
I0002375,O000802,P0073,4,155003.15,9.83
I0002376,O000802,P0213,4,2092.31,49.26
I0002377,O000803,P0417,5,3189.14,3.25
I0002378,O000803,P0250,4,4893.25,32.59
I0002379,O000804,P0158,3,8152.48,30.25
I0002380,O000805,P0257,5,1655.45,13.23
I0002381,O000805,P0038,2,68637.74,3.39
I0002382,O000806,P0300,1,31676.92,0.98
I0002383,O000806,P0313,4,3589.95,13.61
I0002384,O000807,P0459,4,751.97,47.74
I0002385,O000807,P0390,2,2380.72,47.61
I0002386,O000807,P0090,1,32318.59,23.73
I0002387,O000807,P0403,4,4212.82,28.72
I0002388,O000807,P0263,2,25844.27,49.59
I0002389,O000808,P0179,4,9555.2,31.09
I0002390,O000808,P0276,1,2453.2,21.58
I0002391,O000809,P0355,2,17821.5,16.76
I0002392,O000810,P0220,3,10515.19,1.5
I0002393,O000811,P0351,5,29393.74,38.93
I0002394,O000811,P0269,4,2911.56,10.21
I0002395,O000812,P0449,2,3220.18,12.69
I0002396,O000812,P0486,3,1767.27,49.94
I0002397,O000813,P0188,1,4660.76,11.28
I0002398,O000813,P0443,3,1988.45,45.12
I0002399,O000813,P0006,2,134021.67,19.87
I0002400,O000813,P0129,2,6921.21,29.39
I0002401,O000814,P0305,2,21137.33,33.72
I0002402,O000814,P0167,4,10751.56,4.72
I0002403,O000814,P0371,2,31020.98,23.28
I0002404,O000814,P0142,3,1457.42,48.53
I0002405,O000815,P0500,1,2154.49,15.98
I0002406,O000815,P0110,5,148149.01,8.54
I0002407,O000816,P0278,4,12922.74,45.42
I0002408,O000816,P0462,5,1727.56,23.18
I0002409,O000816,P0176,1,2293.82,13.46
I0002410,O000817,P0277,1,6370.63,30.99
I0002411,O000817,P0287,5,8882.16,2.18
I0002412,O000817,P0073,4,186485.45,26.45
I0002413,O000817,P0103,2,96317.46,31.27
I0002414,O000817,P0302,2,17671.52,13.93
I0002415,O000818,P0227,3,2314.79,42.78
I0002416,O000818,P0165,2,9955.15,37.17
I0002417,O000818,P0486,4,1735.75,43.31
I0002418,O000819,P0232,3,11607.42,22.67
I0002419,O000819,P0145,5,6950.03,25.81
I0002420,O000820,P0330,1,39938.23,31.39
I0002421,O000820,P0114,2,108840.68,46.69
I0002422,O000820,P0418,5,2668.84,28.86
I0002423,O000820,P0352,4,7725.7,19.41
I0002424,O000820,P0109,5,162927.25,27.17
I0002425,O000821,P0499,5,646.76,12.45
I0002426,O000821,P0081,1,53042.44,12.22
I0002427,O000821,P0136,4,3161.83,44.12
I0002428,O000821,P0084,3,96571.65,32.29
I0002429,O000821,P0016,3,54456.26,28.67
I0002430,O000822,P0221,2,4422.55,20.64
I0002431,O000822,P0119,1,87073.1,28.74
I0002432,O000822,P0463,5,3120.2,35.2
I0002433,O000823,P0343,2,29237.19,4.58
I0002434,O000824,P0183,2,3462.34,1.68
I0002435,O000825,P0034,2,32160.11,46.53
I0002436,O000825,P0434,3,2797.08,14.73
I0002437,O000825,P0362,2,14363.63,28.0
I0002438,O000826,P0304,3,21147.16,43.31
I0002439,O000826,P0321,4,2092.39,23.23
I0002440,O000826,P0343,2,26075.52,20.42
I0002441,O000827,P0485,2,703.8,31.36
I0002442,O000827,P0195,1,10179.28,32.74
I0002443,O000828,P0028,3,20623.68,43.77
I0002444,O000828,P0129,2,9308.19,20.95
I0002445,O000828,P0349,2,13593.33,41.26
I0002446,O000829,P0264,4,14616.3,17.49
I0002447,O000829,P0056,4,46509.55,26.74
I0002448,O000829,P0352,2,8136.17,37.47
I0002449,O000830,P0368,3,24960.83,47.64
I0002450,O000830,P0238,2,2876.47,46.33
I0002451,O000830,P0365,4,12858.42,27.29
I0002452,O000830,P0230,5,5573.22,31.18
I0002453,O000831,P0359,4,24095.04,25.51
I0002454,O000832,P0132,1,4288.9,36.95
I0002455,O000832,P0123,4,137358.3,7.54
I0002456,O000832,P0491,3,2492.97,12.64
I0002457,O000833,P0003,3,69884.23,6.19
I0002458,O000833,P0262,5,7426.18,27.52
I0002459,O000833,P0232,5,8719.25,42.86
I0002460,O000834,P0030,5,54557.67,20.99
I0002461,O000835,P0087,2,87114.84,18.55
I0002462,O000836,P0430,1,3518.88,26.39
I0002463,O000836,P0209,1,10181.75,7.11
I0002464,O000836,P0069,5,81740.44,10.13
I0002465,O000836,P0267,1,7961.3,29.73
I0002466,O000837,P0479,2,3401.68,40.66
I0002467,O000838,P0062,1,108946.11,44.21
I0002468,O000839,P0188,5,6183.49,31.81
I0002469,O000840,P0361,3,13227.09,1.13
I0002470,O000840,P0440,2,3946.56,41.86
I0002471,O000841,P0086,1,74137.17,1.37
I0002472,O000841,P0215,5,2530.45,48.8
I0002473,O000841,P0374,2,7315.02,29.79
I0002474,O000841,P0131,5,3700.31,24.06
I0002475,O000842,P0335,1,12524.01,39.91
I0002476,O000842,P0171,-5,12754.69,27.45
I0002477,O000842,P0311,3,40774.41,1.57
I0002478,O000842,P0052,2,143694.36,14.66
I0002479,O000842,P0238,2,3317.89,9.31
I0002480,O000843,P0461,3,2159.68,33.32
I0002481,O000843,P0156,1,4596.54,34.13
I0002482,O000843,P0115,1,155573.82,12.3
I0002483,O000843,P0364,3,23530.13,47.17
I0002484,O000843,P0375,1,4881.78,41.94
I0002485,O000844,P0364,1,23653.31,32.44
I0002486,O000844,P0169,3,1446.88,42.43
I0002487,O000844,P0256,1,935.45,28.89
I0002488,O000845,P0170,5,3212.73,0.77
I0002489,O000845,P0428,2,3027.15,45.58
I0002490,O000845,P0226,4,4912.71,40.38
I0002491,O000845,P0025,5,87725.7,20.21
I0002492,O000846,P0423,-3,719.45,38.05
I0002493,O000847,P0228,3,3979.15,16.05
I0002494,O000848,P0242,1,8983.63,38.25
I0002495,O000848,P0500,4,1891.14,12.98
I0002496,O000848,P0120,4,58655.65,38.12
I0002497,O000849,P0264,3,15673.18,23.13
I0002498,O000849,P0237,2,9906.69,5.09
I0002499,O000849,P0456,4,1546.72,23.19
I0002500,O000849,P0325,3,27327.49,32.62
I0002501,O000850,P0409,2,1618.2,44.43
I0002502,O000850,P0419,3,2946.14,25.16
I0002503,O000850,P0094,3,55417.8,19.17
I0002504,O000851,P0488,2,1884.29,49.85
I0002505,O000851,P0323,4,22232.89,0.51
I0002506,O000851,P0031,4,55399.36,47.28
I0002507,O000851,P0322,2,28485.34,27.42
I0002508,O000852,P0306,4,32454.08,33.59
I0002509,O000852,P0421,1,3654.67,46.81
I0002510,O000852,P0475,4,839.86,2.88
I0002511,O000852,P0185,3,1383.62,12.99
I0002512,O000852,P0311,3,36889.86,47.18
I0002513,O000853,P0494,4,978.73,0.44
I0002514,O000853,P0413,2,4035.36,20.57
I0002515,O000853,P0267,1,9040.86,44.09
I0002516,O000853,P0314,4,31005.65,7.94
I0002517,O000853,P0372,1,2888.58,12.06
I0002518,O000854,P0056,2,41965.76,8.77
I0002519,O000854,P0457,2,847.66,3.75
I0002520,O000854,P0139,4,989.62,24.5
I0002521,O000854,P0032,5,94481.97,21.15
I0002522,O000855,P0359,5,27133.63,47.0
I0002523,O000855,P0323,4,19834.35,29.23
I0002524,O000855,P0139,2,1081.91,37.34
I0002525,O000855,P0109,5,140412.57,49.84
I0002526,O000855,P0061,3,31133.8,24.77
I0002527,O000856,P0295,1,10970.78,44.35
I0002528,O000856,P0436,1,1899.03,47.07
I0002529,O000857,P0243,5,1985.21,40.42
I0002530,O000857,P0225,2,1468.8,21.66
I0002531,O000857,P0199,2,3997.09,11.11
I0002532,O000857,P0396,5,2710.98,46.48
I0002533,O000858,P0298,2,19884.44,23.1
I0002534,O000858,P0138,2,9300.21,27.05
I0002535,O000858,P0198,1,10926.81,41.11
I0002536,O000858,P0012,2,52173.56,48.75
I0002537,O000858,P0358,5,16777.92,41.52
I0002538,O000859,P0131,2,3514.96,37.45
I0002539,O000859,P0168,5,8601.01,0.03
I0002540,O000859,P0060,5,49976.49,20.93
I0002541,O000860,P0365,2,11561.96,38.58
I0002542,O000860,P0154,3,9980.52,44.11
I0002543,O000860,P0124,2,62066.02,27.11
I0002544,O000860,P0489,1,971.1,7.84
I0002545,O000860,P0133,2,1562.91,47.87
I0002546,O000861,P0110,1,142298.94,49.47
I0002547,O000862,P0166,5,1005.02,9.64
I0002548,O000862,P0354,2,15600.89,45.96
I0002549,O000863,P0229,2,8579.03,37.63
I0002550,O000864,P0234,5,7557.8,5.9
I0002551,O000864,P0349,2,14194.09,3.76
I0002552,O000864,P0334,4,27398.94,8.0
I0002553,O000864,P0312,1,33862.61,43.35
I0002554,O000864,P0284,1,12105.82,17.09
I0002555,O000865,P0066,2,78174.05,21.18
I0002556,O000865,P0192,3,3813.67,42.65
I0002557,O000865,P0166,4,761.39,45.29
I0002558,O000866,P0273,5,7154.59,26.65
I0002559,O000866,P0468,3,2697.39,3.05
I0002560,O000866,P0044,2,121295.17,34.55
I0002561,O000866,P0189,3,6656.5,13.55
I0002562,O000866,P0003,2,88356.74,14.98
I0002563,O000867,P0418,5,2151.66,37.06
I0002564,O000867,P0198,2,8891.6,27.26
I0002565,O000867,P0216,3,6984.33,35.02
I0002566,O000867,P0007,5,101560.22,36.8
I0002567,O000868,P0462,2,2102.83,49.31
I0002568,O000868,P0048,4,137619.36,30.88
I0002569,O000869,P0350,3,6460.58,17.96
I0002570,O000869,P0095,5,105607.65,27.07
I0002571,O000869,P0214,3,8172.09,23.89
I0002572,O000869,P0292,4,5733.75,25.4
I0002573,O000869,P0324,4,1145.27,38.95
I0002574,O000870,P0497,5,2305.45,17.52
I0002575,O000870,P0416,1,2138.93,39.79
I0002576,O000871,P0491,1,3018.59,39.65
I0002577,O000871,P0325,2,25198.04,28.49
I0002578,O000872,P0333,2,8278.74,45.93
I0002579,O000873,P0089,1,142453.91,2.5
I0002580,O000874,P0058,3,57337.39,47.48
I0002581,O000874,P0446,2,2964.09,2.34
I0002582,O000875,P0204,1,1874.55,41.55
I0002583,O000875,P0319,1,21745.86,6.49
I0002584,O000875,P0088,3,105651.53,46.97
I0002585,O000875,P0161,-1,8900.18,23.15
I0002586,O000876,P0145,2,7330.79,32.15
I0002587,O000876,P0375,5,4840.29,48.25
I0002588,O000877,P0108,2,169926.94,32.92
I0002589,O000878,P0442,5,2095.0,2.25
I0002590,O000878,P0335,3,17527.93,23.67
I0002591,O000878,P0406,3,1707.75,0.99
I0002592,O000879,P0224,2,9704.19,15.38
I0002593,O000880,P0292,4,6957.35,38.04
I0002594,O000880,P0364,1,23006.19,38.64
I0002595,O000880,P0495,3,3090.79,38.05
I0002596,O000880,P0441,4,2061.43,34.41
I0002597,O000880,P0009,2,136426.86,35.3
I0002598,O000881,P0450,3,1613.79,13.93
I0002599,O000881,P0408,3,3384.5,41.76
I0002600,O000881,P0438,1,2229.22,26.68
I0002601,O000881,P0317,3,15836.3,24.44
I0002602,O000882,P0279,2,1625.36,18.76
I0002603,O000882,P0253,5,30410.14,48.15
I0002604,O000882,P0295,3,11282.75,20.7
I0002605,O000883,P0378,3,2524.23,18.64
I0002606,O000883,P0459,5,837.17,46.92
I0002607,O000883,P0281,2,21123.34,8.35
I0002608,O000884,P0111,3,94032.77,37.64
I0002609,O000885,P0099,1,123263.16,33.29
I0002610,O000885,P0006,1,158238.33,39.57
I0002611,O000886,P0489,3,1168.13,38.55
I0002612,O000886,P0156,4,4718.08,16.45
I0002613,O000886,P0459,5,871.36,40.42
I0002614,O000886,P0089,1,149913.35,28.63
I0002615,O000886,P0321,2,2897.24,34.82
I0002616,O000887,P0211,3,3664.43,5.9
I0002617,O000888,P0122,1,131788.49,41.95
I0002618,O000888,P0087,1,66929.05,46.55
I0002619,O000888,P0199,1,5867.1,29.01
I0002620,O000888,P0140,2,11950.91,30.79
I0002621,O000889,P0123,2,114526.42,45.72
I0002622,O000889,P0482,1,3894.38,15.4
I0002623,O000890,P0390,2,2407.32,49.48
I0002624,O000891,P0324,4,888.96,17.0
I0002625,O000892,P0277,5,7014.68,13.9
I0002626,O000892,P0034,2,40165.34,39.14
I0002627,O000893,P0141,4,9975.33,11.09
I0002628,O000893,P0440,1,3901.14,28.99
I0002629,O000893,P0371,1,39550.11,12.63
I0002630,O000893,P0038,5,62401.3,45.06
I0002631,O000894,P0402,2,1973.14,22.31
I0002632,O000894,P0104,1,117050.8,26.97
I0002633,O000894,P0407,5,641.05,42.95
I0002634,O000894,P0392,4,1404.18,8.28
I0002635,O000894,P0356,4,5838.84,38.52
I0002636,O000895,P0151,5,9452.73,47.57
I0002637,O000895,P0465,2,2158.56,13.78
I0002638,O000895,P0259,1,4740.08,46.85
I0002639,O000895,P0064,1,109166.92,19.24
I0002640,O000895,P0090,1,29209.69,19.6
I0002641,O000896,P0184,4,10307.08,13.23
I0002642,O000896,P0477,3,3582.74,19.07
I0002643,O000897,P0439,-2,1489.31,40.53
I0002644,O000898,P0142,1,1552.54,11.14
I0002645,O000898,P0404,3,2391.71,45.47
I0002646,O000898,P0489,5,1261.34,46.34
I0002647,O000898,P0191,1,1450.2,38.05
I0002648,O000898,P0307,1,13415.66,12.11
I0002649,O000899,P0423,5,916.91,40.76
I0002650,O000899,P0088,3,95305.23,0.81
I0002651,O000899,P0407,2,632.31,13.6
I0002652,O000900,P0024,5,39036.67,20.0
I0002653,O000900,P0157,2,4189.55,11.54
I0002654,O000901,P0496,3,2522.78,24.23
I0002655,O000901,P0087,2,63452.05,12.83
I0002656,O000902,P0303,1,2508.53,28.46
I0002657,O000902,P0182,4,1589.38,18.85
I0002658,O000902,P0004,5,197810.38,32.87
I0002659,O000902,P0001,2,76495.9,39.56
I0002660,O000903,P0120,5,55454.31,30.55
I0002661,O000903,P0457,3,979.42,15.06
I0002662,O000903,P0275,2,17902.43,26.16
I0002663,O000903,P0218,3,10313.81,4.78
I0002664,O000903,P0161,2,10509.37,48.8
I0002665,O000904,P0036,4,86926.01,30.85
I0002666,O000905,P0455,1,2429.39,10.21
I0002667,O000905,P0235,5,3734.14,31.78
I0002668,O000905,P0240,5,3856.15,30.64
I0002669,O000905,P0308,4,4939.87,19.19
I0002670,O000905,P0311,2,36612.91,34.86
I0002671,O000906,P0008,2,65523.2,49.67
I0002672,O000906,P0082,4,195773.42,31.12
I0002673,O000906,P0481,3,3202.67,6.26
I0002674,O000907,P0316,4,30983.76,46.76
I0002675,O000908,P0193,3,2414.13,12.4
I0002676,O000908,P0331,3,19621.21,8.17
I0002677,O000909,P0426,1,2925.54,32.12
I0002678,O000910,P0327,2,36318.47,37.21
I0002679,O000911,P0155,3,2613.81,42.59
I0002680,O000911,P0027,3,23865.1,27.5
I0002681,O000912,P0075,3,150235.41,44.24
I0002682,O000912,P0212,4,4845.12,37.85
I0002683,O000913,P0406,4,1982.64,8.32
I0002684,O000914,P0346,3,13511.99,27.23
I0002685,O000914,P0253,1,30030.65,16.05
I0002686,O000914,P0314,4,35952.93,30.96
I0002687,O000914,P0403,3,3920.05,46.09
I0002688,O000914,P0198,1,11982.99,0.13
I0002689,O000915,P0391,2,4013.63,27.3
I0002690,O000916,P0445,2,1009.27,27.2
I0002691,O000917,P0119,4,95615.89,16.9
I0002692,O000917,P0167,4,11136.3,30.02
I0002693,O000918,P0197,4,1161.66,25.16
I0002694,O000918,P0458,5,1820.82,42.02
I0002695,O000918,P0287,4,9912.26,30.26
I0002696,O000918,P0042,4,39287.35,8.41
I0002697,O000918,P0192,1,4636.26,27.04
I0002698,O000919,P0089,4,127239.48,13.78
I0002699,O000919,P0113,3,45914.4,40.02
I0002700,O000919,P0056,2,32865.03,29.7
I0002701,O000919,P0406,4,2004.86,39.94
I0002702,O000920,P0498,4,1826.19,13.93
I0002703,O000920,P0210,4,2338.4,2.84
I0002704,O000920,P0183,5,3879.12,6.88
I0002705,O000920,P0443,2,1962.9,14.46
I0002706,O000921,P0312,4,31411.57,12.41
I0002707,O000921,P0452,5,1426.7,11.6
I0002708,O000921,P0172,1,7007.58,36.99
I0002709,O000921,P0388,-3,1510.53,40.65
I0002710,O000922,P0318,2,13836.43,21.7
I0002711,O000922,P0339,1,23379.94,26.55
I0002712,O000922,P0465,1,2125.31,41.87
I0002713,O000922,P0389,5,590.08,42.98
I0002714,O000923,P0271,-2,11917.47,7.9
I0002715,O000923,P0034,2,36631.72,18.55
I0002716,O000923,P0416,4,2151.66,42.87
I0002717,O000924,P0465,4,2462.88,24.65
I0002718,O000924,P0360,3,814.2,13.67
I0002719,O000925,P0315,3,26348.53,27.87
I0002720,O000925,P0445,5,882.11,19.46
I0002721,O000925,P0035,3,28622.89,41.95
I0002722,O000926,P0191,1,1522.4,15.74
I0002723,O000926,P0065,4,66884.88,40.58
I0002724,O000927,P0114,4,104984.98,6.55
I0002725,O000927,P0487,3,1148.67,25.2
I0002726,O000928,P0384,4,3315.98,2.7
I0002727,O000928,P0310,5,18954.88,6.45
I0002728,O000928,P0454,3,2806.72,29.54
I0002729,O000928,P0292,3,6436.57,35.48
I0002730,O000929,P0412,1,1857.31,28.63
I0002731,O000929,P0465,1,2565.85,31.86
I0002732,O000929,P0435,5,4328.55,46.84
I0002733,O000929,P0275,4,20020.22,19.42
